"","2013-07-02_to_2023-01-13_Index_7QRank","2013-07-02_to_2023-01-13_TSX60_Index"
"2013-07-02",0,0
"2013-07-03",0,0
"2013-07-04",0,0
"2013-07-05",0,0
"2013-07-08",0,0
"2013-07-09",0,0
"2013-07-10",0,0
"2013-07-11",0,0
"2013-07-12",0,0
"2013-07-15",0,0
"2013-07-16",0,0
"2013-07-17",0,0
"2013-07-18",0,0
"2013-07-19",0,0
"2013-07-22",0,0
"2013-07-23",0,0
"2013-07-24",0,0
"2013-07-25",0,0
"2013-07-26",0,0
"2013-07-29",0,0
"2013-07-30",0,0
"2013-07-31",0,0
"2013-08-01",0,0
"2013-08-02",0,0
"2013-08-06",0,0
"2013-08-07",0,0
"2013-08-08",0,0
"2013-08-09",0,0
"2013-08-12",0,0
"2013-08-13",0,0
"2013-08-14",0,0
"2013-08-15",0,0
"2013-10-09",0,0
"2013-10-10",0,0
"2013-10-11",0,0
"2013-10-15",0,0
"2013-10-16",0,0
"2013-10-17",0,0
"2013-10-18",0,0
"2013-10-21",0,0
"2013-10-22",0,0
"2013-10-23",0,0
"2013-10-24",0,0
"2013-10-25",0,0
"2013-10-28",0,0
"2013-10-29",0,0
"2013-10-30",0,0
"2013-10-31",0,0
"2013-11-01",0,0
"2013-11-04",0,0
"2013-11-05",0,0
"2013-11-06",0,0
"2013-11-07",0,0
"2013-11-08",0,0
"2013-11-11",0,0
"2013-11-12",0,0
"2013-11-13",0,0
"2013-11-14",0,0
"2013-11-15",0,0
"2013-11-18",0,0
"2013-11-19",0,0
"2013-11-20",0,0
"2013-11-21",0,0
"2013-11-22",0,-0.00257477846329346
"2013-11-25",0,-0.0257201977209132
"2013-11-26",0,-1.04050475956994
"2013-11-27",0,-0.922175297906458
"2013-11-28",0,-0.874587874522215
"2013-11-29",0,-0.726676047442865
"2013-12-02",0,-0.403854001968962
"2013-12-03",0,-1.28358223778042
"2013-12-04",0,-1.50480168596494
"2013-12-05",0,-2.3871047002397
