"Date","BTC.USD","SOL.USD","BCH.USD","MATIC.USD","ALGO.USD","LINK.USD","ETH.USD","LTC.USD","ADA.USD","AVAX.USD"
"2020-12-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2020-12-31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-01-31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-02-28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2021-03-26",412.870708821429,371.477553056861,129.231036152022,1679.3956043956,242.567490951661,164.962971608327,379.015204891614,298.967239396337,1170.32041354485,522.083278533519
"2021-03-27",419.462752722487,423.583872485012,120.116417943167,1679.69684030743,269.4854065766,149.599250818083,380.220959797149,301.005968667587,1061.62686228243,497.37174243158
"2021-03-28",422.43288854606,509.340381333375,121.531717832189,1732.09785025945,276.668788470383,158.35239904784,376.224434072739,307.951231361125,1083.23184360317,582.489833649757
"2021-03-29",432.522941201659,539.919828484137,127.373725782045,1851.44091486658,316.704240600073,177.335873714881,405.808918140763,324.649293543039,1088.50475879859,611.318284961613
"2021-03-30",446.318692771569,563.724914385571,131.440757549657,1742.30635637374,283.584843988187,183.255041766443,412.875655877784,324.144717461991,1100.56697868635,585.366378981276
"2021-03-31",454.819883454123,580.357864376021,138.870703114102,1796.3856691254,309.727752168021,204.159854423437,443.128540643695,326.439526594261,1119.2959689368,592.082561447716
"2021-04-01",456.486415404487,567.064495698749,146.970463202525,1818.97787144362,296.693001008104,213.300690524933,459.80855467132,340.71920098817,1115.188269555,584.60936766006
"2021-04-02",461.502033575845,654.363932899303,166.204278253239,2001.58712784588,329.266985163111,252.675223760543,519.001923186441,374.642779257302,1187.66263815499,641.442687787294
"2021-04-03",446.043166044361,785.339396216312,145.211345952004,1808.52291105121,304.474059819801,217.426097262903,485.365987989886,332.515455959018,1156.01040540396,602.492204711487
"2021-04-04",450.710881989888,856.334293192157,155.886414707244,1849.45167186324,319.739971207222,229.160842581162,493.660638788452,336.641226536058,1136.57989787022,640.441744864445
"2021-04-05",447.16964127494,764.836787771425,192.078374504324,1863.97749588663,342.005272562541,236.633996290201,495.521059185115,376.819789165672,1144.87410809481,685.481043333116
"2021-04-06",448.756413165518,1046.79591039632,203.476603465806,2082.1497232741,387.07936662471,296.364049319807,521.561134111198,416.82539449202,1252.6355486596,791.960019877557
"2021-04-07",425.345408852191,1055.34196760968,177.058331249789,1888.48920863309,326.767957790274,248.020830891341,476.661018428571,370.255933929527,1152.82409381663,755.180372157741
"2021-04-08",434.313240097223,1042.97980737521,177.184628465513,2042.29196729197,338.919560797072,244.363516054256,495.431961073187,380.751395960641,1168.23779016557,687.956854517825
"2021-04-09",426.415336963517,993.693586927463,167.817459556295,2050.4797004797,321.587600124579,205.71920947932,466.784140183517,363.827439969524,1080.80941869021,644.518045335578
"2021-04-10",429.314109551295,1015.56109704957,183.982636663858,1983.28587202883,329.370799604342,203.086825555619,475.775942852582,422.51525144663,1060.44560818853,689.822000866714
"2021-04-11",428.847542516122,1051.08148182337,190.653359455156,1975.22822738729,357.701211013814,212.693918463648,475.157311806512,399.990054782673,1088.99829168935,671.563857233087
"2021-04-12",418.317353323545,1002.1000961705,181.377885450239,1899.68723820162,330.392393118966,189.05692868074,451.76187237644,381.821016377641,1096.1093843721,667.345178837522
"2021-04-13",455.785192307838,1040.81412610035,194.586297540842,2284.86834670584,341.337729518128,222.466487950286,503.159350935482,434.597637006607,1196.97754749568,650.292465286737
"2021-04-14",452.164640334443,1043.81364664407,215.938881136642,2306.03423266609,348.41644874677,278.329506081271,541.68837941561,461.219894544629,1256.4405342181,826.80359012023
"2021-04-15",450.779348802318,1127.40346517616,232.137038530578,2475.52646887725,399.490160122082,298.157472811814,567.41839159095,479.083557909001,1289.40122848971,799.924552128204
"2021-04-16",443.827238119575,1081.61028312272,343.684203468135,2585.33193871901,404.628769293502,296.453286627023,564.050773269722,551.27701360004,1261.61304581796,781.858516809884
"2021-04-17",434.277845433983,1039.94839777405,308.543561584548,2326.549994027,443.297633028169,278.990612928917,535.721117204659,547.682204129696,1205.19961547161,718.431371334046
"2021-04-18",389.544755660841,1358.85374257034,286.563488958048,2048.99626931959,359.763231285849,259.038143915753,491.500799056229,473.501523376588,1087.75002793608,610.70586400302
"2021-04-19",374.570682307661,1439.0993547384,256.638929936016,1919.12989817957,327.065159249549,229.583412446654,470.146276207941,444.542886258453,1002.31143664253,548.914762347879
"2021-04-20",373.912754507371,1582.13718422256,287.4837048178,2084.77482088025,349.399762619952,294.293337117948,531.259276808906,454.592217313674,1135.12986126017,619.266393333756
"2021-04-21",320.363344274444,1619.92278792919,253.521931820428,2092.69364585241,302.186009802556,237.229840937296,502.960778660603,387.895170036646,1036.42442106849,553.14601083874
"2021-04-22",299.218773586042,1888.07053193997,220.512449935477,1907.84302459205,269.104742211806,195.103588265176,480.882578654604,366.35535812862,937.348514994755,457.08429937644
"2021-04-23",295.108827302624,1786.6203919828,210.322498704815,2140.6572769953,277.088739224662,188.219909986974,476.81266495713,336.937922259524,969.272688581923,451.333659932437
"2021-04-24",281.832686470636,2030.80444475131,179.576266833672,1898.68800542894,254.017053976062,144.47300516795,436.206793866146,280.461171137494,919.065463798288,419.787311740697
"2021-04-25",276.054026696389,2549.99790204978,179.515387956188,2130.60879697058,260.845086217133,159.378848408548,470.152200110653,281.139525296387,923.262592735376,418.710130236612
"2021-04-26",313.160451807986,2509.16073062287,226.992691538805,3131.45151551745,324.743017909833,199.083070321833,543.45187465403,335.990029707409,1096.94947476648,535.89160516062
"2021-04-27",303.04845114628,2428.25359366449,235.625790210653,5170.59493670886,355.263340938178,207.404109476352,559.129887189272,349.100688319235,1170.99594464489,574.884280232873
"2021-04-28",313.107717003681,2908.34836076301,238.875484154484,5024.70502452605,364.455318090197,216.015113583956,606.64473889086,363.748668161923,1249.47108924296,596.590080278247
"2021-04-29",298.538297440651,2871.47954841924,229.767967333271,6319.77372630972,415.358842893235,223.520309244243,612.868466047496,366.687264659472,1271.4288709948,639.802829540976
"2021-04-30",326.309969567916,2880.29057763075,279.419002064809,5799.12293314162,451.615819031412,243.544714866987,624.41544266641,403.700042312596,1348.49896646639,786.108274216151
"2021-05-01",320.962294194444,2994.56083108311,275.652486000706,5477.52179768909,442.166651767843,256.397500829965,643.240062520722,398.012879629466,1277.91480391458,765.972078908095
"2021-05-02",317.926445656314,3081.05133263504,278.948898647073,5923.61192285213,463.542517276262,265.867719050724,670.456541468938,400.031513923301,1339.94877527322,763.8435504144
"2021-05-03",310.029101644213,3152.55510064196,316.675476460713,6160.43091924196,516.631096186301,304.927302411225,785.208190512389,447.577257231572,1357.74557441617,978.15924821176
"2021-05-04",277.349968738007,2969.08985782059,296.127422435066,5649.59595135091,435.841038064024,336.245008038606,709.074757469127,461.907397596849,1235.98024515304,853.372994627638
"2021-05-05",268.578727339937,3096.91151123883,483.029731860312,5918.29042071678,482.264933974413,349.738728370402,750.775407909967,506.759029632269,1421.25801595975,950.058558068969
"2021-05-06",262.308539657055,2170.72000376227,484.263802558825,4811.88987039783,457.912041407598,288.901823656436,667.70006874065,459.962179344507,1412.41831263462,956.407897906201
"2021-05-07",286.661412259242,2023.80819738932,429.691736999769,5132.60612797888,512.511519131438,319.411920705092,699.775981965749,485.445089063329,1530.96203355725,1017.99463949077
"2021-05-08",279.879979130293,2012.65757456883,418.056713016904,5290.89926914522,469.397059596088,284.076892960552,760.457851112181,467.305680188989,1418.98218924977,1002.28663193156
"2021-05-09",279.801189662845,2085.20455948088,441.147681497149,6103.56274785723,480.387153710383,316.898017568457,784.550095459876,550.986338764492,1581.04628530738,1041.94350513955
"2021-05-10",265.313933856355,1808.80258649183,413.460984946572,4954.11227908051,378.229608346351,257.356321158448,778.913278806187,517.008428767089,1454.45961911063,867.655156990437
"2021-05-11",261.144811731903,2126.50778547793,499.881810345763,6339.92049629585,429.693475593568,280.672421194456,800.444163771616,534.106702122136,1564.77327419431,956.860435615649
"2021-05-12",201.975283337205,2135.60952389979,365.629954157803,6325.05674653216,371.821058308411,230.298425778882,721.215894316872,402.08393291128,1385.55369528821,833.65155667174
"2021-05-13",204.674436641452,1928.80118290254,382.95849359496,6125.41821836023,383.580403581833,234.341290775015,682.752112369704,384.147407529613,1717.51087967967,845.97410731405
"2021-05-14",210.431321102056,2128.3520325339,407.74901441063,8680.14446898693,452.530781297611,270.096605220976,786.462845262615,411.545588431275,1823.95155563233,955.602352245475
"2021-05-15",193.064648068379,2027.08422040745,384.881284214168,9669.66769941073,442.927426378852,242.344119646129,712.880849996917,381.330920742001,2062.54389193383,872.989837639754
"2021-05-16",177.911876048496,1992.83367806842,367.23126594539,10223.5701384708,419.184477107219,223.547196005969,679.993847375516,315.873613595937,2120.13018229367,882.571698860481
"2021-05-17",146.735672175301,2028.03602428683,318.60747459831,9665.86978636826,369.06032186257,180.824822767003,583.320255400825,271.470826457419,1754.22080291971,778.504491921223
"2021-05-18",141.009819272269,2543.50800863723,341.697731885841,14258.9013046276,410.694551409067,212.994390640592,604.93897075663,299.782302554046,1783.08788286045,882.269737008831
"2021-05-19",107.67949047785,1590.47120791961,187.000286080224,9507.39925891616,256.627394060349,96.0225466642568,421.73885144884,132.017209804604,1300.37500236148,544.716575994953
"2021-05-20",119.011060599053,2035.29248942441,217.398109873057,10204.7062115277,291.403717273437,118.643501230584,446.213606537147,157.045329814424,1431.3628135943,579.050559140625
"2021-05-21",100.108498604363,1529.28257643654,127.857115946469,7402.45976313392,211.130563854688,66.564782057542,342.344033872067,108.536964386509,1067.60840949265,444.791441771018
"2021-05-22",104.336574971729,1360.03939678625,120.138236415521,6168.60685017861,228.090765242568,61.2494211585193,311.366552629512,105.061584049024,911.067974578613,384.608977603678
"2021-05-23",89.3397557825971,984.563189664981,72.1657341333627,5034.97613759864,146.410957923222,31.0233605948695,246.711450963969,61.1865102644434,763.419972640219,287.27862456949
"2021-05-24",102.569942088127,1279.36623416478,116.553986193255,7828.25424667652,173.239692421177,68.7697610825147,337.75473479728,106.259009546689,831.611983910824,354.912178817455
"2021-05-25",105.007337200593,1221.43738816247,130.178859987707,9010.35454332003,184.060340689234,93.7445257035551,374.275843840229,124.105531736657,902.41618437504,380.325832577479
"2021-05-26",129.112371669048,1767.53163496033,182.816431740814,12330.6355455568,239.289914950153,170.249654025892,456.802687639393,181.129333852983,1189.18795785394,492.613225009992
"2021-05-27",124.667201396979,1707.61640927711,181.53994883711,11347.3030217453,222.952349838988,152.314327509141,428.796477378654,179.384084262295,1067.11575006382,428.940200748743
"2021-05-28",101.483158558386,1437.3359062117,150.370014417576,9624.23466666667,187.021854869359,113.724984795478,349.604660219137,143.930988203081,817.51794697526,361.67466270548
"2021-05-29",90.4337569042746,1329.46241949085,129.484922785316,8906.1200678829,161.184728459053,89.9259383778469,295.915286340491,106.736874299939,743.879283961138,335.370805698872
"2021-05-30",81.7916394425736,1354.20661338122,109.693322452486,9432.98573838368,158.750772283616,88.8815117549377,288.767091939406,95.2371640595323,820.726994652906,348.521005722619
"2021-05-31",98.5473559890968,1560.48237420483,144.288451814015,9947.13171669693,203.372138923582,139.654215026885,362.256707138548,120.087769328649,1017.28714026529,407.396101715466
"2021-06-01",95.1014709957545,1467.83558028404,139.957613186009,9627.40091870527,189.487869747818,129.276169784836,348.392642313208,114.17341036836,1012.14234884571,396.551857085624
"2021-06-02",95.6929329084859,1505.19532703256,137.182814235359,9188.80211027206,197.998835238995,119.17136507331,352.262780093407,110.74873250148,1005.4850936887,400.535721272717
"2021-06-03",101.635187625565,1779.23490659507,145.795283249615,8665.96174180525,225.756850913211,130.348491393853,362.961894297136,116.709782578966,1020.78958906779,429.673630178743
"2021-06-04",97.2987629356986,1915.94921854163,139.087947272367,8545.45599067352,214.646223673989,126.632114836501,372.148116125121,123.54229894057,1054.1395430414,413.847962155134
"2021-06-05",85.6089028924381,1900.50132051462,124.479454626916,7639.60677004155,183.337201678088,105.926658679645,340.931432567273,108.170552030458,939.036625998948,377.17017332176
"2021-06-06",85.382033701112,2181.69873625387,129.607717467597,7990.27181688126,203.995028830411,104.200758397489,351.080277339666,111.404134620439,956.385530034557,383.388890293362
"2021-06-07",74.8715743730635,1989.49853454589,109.964416949306,7609.37027970207,188.462769587563,87.5032920012149,337.660241547957,93.404624377132,914.796600272497,357.608406298946
"2021-06-08",82.6994637609193,2393.03540632851,123.171637966657,8335.66600397614,213.484829857154,99.0405669028597,353.733375838537,109.985527173459,1026.83781789282,377.708506355711
"2021-06-09",101.278916331169,2428.52522763586,135.623380556406,8148.64312164926,241.79790326268,102.394939125603,354.814651789087,122.369820146961,996.632808018088,371.705617067483
"2021-06-10",100.945049843018,2510.84705342753,126.650343726843,7565.32553035845,254.655034177232,93.7618974486166,341.596100502894,124.781578627237,978.818119075454,349.660702447751
"2021-06-11",106.736786595641,2395.25538476448,122.985871910181,7054.90341753343,235.034668322467,84.2090286314721,331.253237659926,125.948880284573,930.038221858888,314.702828290695
"2021-06-12",89.0723546118857,2344.25485877101,116.847795832882,7406.12233476971,218.26144769626,77.6252529146771,317.274135040775,111.21290871196,924.657344593659,306.448443434183
"2021-06-13",104.24760990804,2376.62246655288,123.119027144476,8017.66948450191,236.59245074286,80.440211129017,325.393948268857,108.450660769835,912.158036943701,343.569893880531
"2021-06-14",108.96357543374,2332.26540323665,126.129992662783,7938.8544386423,247.304439577305,86.0128662107262,333.078966281614,109.983564374941,896.955542052762,376.566315760647
"2021-06-15",108.096570117323,2237.38432677087,121.642527228313,8579.04972035507,229.112438397916,105.299173875569,343.015525409684,119.481507235204,935.453160947474,360.008551649905
"2021-06-16",79.9436276682901,2126.04067732751,90.433647445901,7501.09601728929,198.854848435822,71.1019934671451,272.167749011327,79.393791042815,784.648157098616,320.663771671348
"2021-06-17",66.8635536292999,2239.07993046727,93.1533573427721,7832.23968773077,220.684920783076,73.435511478204,268.971300213254,65.4679112546159,806.63494063603,362.165487005551
